locus	chromosome	cM
3702172	1	5.45724557
3702327	1	5.457490766
3702462	1	5.457704324
3702583	1	5.457895735
3703021	1	5.458588611
3703291	1	5.459015727
3703336	1	5.459086913
3703624	1	5.459542503
3703712	1	5.459681711
3703802	1	5.459824083
3703805	1	5.459828828
3703855	1	5.459907924
3703960	1	5.460074024
3704220	1	5.460485321
3704345	1	5.460683059
3704834	1	5.461456613
3707884	1	5.466281436
3707950	1	5.466385842
3708114	1	5.466645275
3708134	1	5.466676914
3708176	1	5.466743354
3708234	1	5.466835105
3708276	1	5.466901545
3708430	1	5.467145159
3708518	1	5.467284367
3708747	1	5.467646624
3709187	1	5.468342664
3709501	1	5.468839384
3709597	1	5.468991247
3709725	1	5.469193731
3709904	1	5.469476893
3709977	1	5.469592372
3709987	1	5.469608191
3710012	1	5.469647739
3710124	1	5.469824913
3710245	1	5.470016324
3710309	1	5.470117566
3710504	1	5.470426039
3710562	1	5.470517789
3710716	1	5.470761403
3711095	1	5.471360947
3711319	1	5.471715295
3712037	1	5.472851106
3712294	1	5.473257656
3712669	1	5.473850872
3714223	1	5.476309159
3714505	1	5.476755258
3715105	1	5.477704403
3731921	1	5.50430579
3732617	1	5.505406799
3732798	1	5.505693124
3733108	1	5.506183516
3733167	1	5.506276849
3733687	1	6.50430764
3733749	1	6.504342589
3733803	1	6.504373028
3733963	1	6.504463218
3734224	1	6.504610341
3734384	1	6.504700531
3734397	1	6.504707859
3734582	1	6.504812142
3734685	1	6.504870202
3734781	1	6.504924316
3735054	1	6.505078203
3735236	1	6.505180795
3735410	1	6.505278877
3735917	1	6.505564667
3736184	1	6.505715172
3736202	1	6.505725319
3736338	1	6.505801981
3736642	1	6.505973342
3737093	1	6.506227566
3737309	1	6.506349323
3737532	1	6.506475026
3737533	1	6.50647559
3737578	1	6.506500956
3737763	1	6.506605238
3737984	1	6.506729813
3738279	1	6.506896102
3738340	1	6.506930487
3738463	1	6.506999821
3738654	1	6.507107485
3739214	1	6.507423151
3739439	1	6.507549982
3739600	1	6.507640736
3739717	1	6.507706687
3740266	1	6.508016153
3740448	1	6.508118744
3740820	1	6.508328437
3741149	1	6.508513891
3741191	1	6.508537566
3741242	1	6.508566314
3741254	1	6.508573078
3741277	1	6.508586043
3741435	1	6.508675106
3741484	1	6.508702727
3741642	1	6.50879179
3741698	1	6.508823356
3741766	1	6.508861687
3742209	1	6.509111401
3743964	1	6.510100676
3744396	1	6.51034419
3745028	1	6.510700442
3746070	1	6.511287806
3746284	1	6.511408436
3747647	1	6.512176745
3747720	1	6.512217894
3799224	1	6.541250156
3814205	1	6.549694788
3831111	1	6.559224522
3834666	1	6.561228438
3835965	1	6.56196067
3836308	1	6.562154016
3842409	1	6.565593085
3877423	1	6.585330108
3877835	1	6.585562348
3878452	1	6.585910145
3878670	1	6.586033029
3878741	1	6.586073051
3878862	1	6.586141257
3879100	1	6.586275415
3879309	1	6.586393226
3879326	1	6.586402809
3879530	1	6.586517802
3879735	1	6.586633358
3880969	1	6.587328951
3881121	1	6.587414632
3881564	1	6.587664346
3881808	1	6.587801886
3881834	1	6.587816542
3882209	1	6.588027926
3882510	1	6.588197596
3882714	1	6.588312589
3882820	1	6.58837234
3883188	1	6.588579778
3883278	1	6.58863051
3883344	1	6.588667713
3883359	1	6.588676169
3883982	1	6.589027347
3884048	1	6.589064551
3884282	1	6.589196454
3884682	1	6.58942193
3884832	1	6.589506483
3884842	1	6.58951212
3885116	1	6.589666571
3885168	1	6.589695883
3885371	1	6.589810312
3885399	1	6.589826095
3885815	1	6.59006059
3886178	1	6.590265209
3886280	1	6.590322706
3886432	1	6.590408386
3886708	1	6.590563965
3887140	1	6.590807479
3887226	1	6.590855956
3887477	1	6.590997442
3887487	1	6.591003079
3887493	1	6.591006461
3887729	1	6.591139492
3887787	1	6.591172186
3887818	1	6.59118966
3888211	1	6.59141119
3888239	1	6.591426973
3888388	1	6.591510963
3888788	1	6.591736439
3888799	1	6.591742639
3888911	1	6.591805773
3889092	1	6.5919078
3889118	1	6.591922456
3889222	1	6.59198108
3889306	1	6.59202843
3889380	1	6.592070143
3889442	1	6.592105092
3889589	1	6.592187954
3889757	1	6.592282654
3889784	1	6.592297874
3889788	1	6.592300128
3890059	1	6.592452888
3890111	1	6.5924822
3890323	1	6.592601702
3890327	1	6.592603957
3891593	1	6.593317588
3891731	1	6.593395377
3892148	1	6.593630435
3892155	1	6.593634381
3892877	1	6.594041365
3893242	1	6.594247112
3893801	1	6.594562214
3894535	1	6.594975962
3895600	1	6.595576291
3897691	1	6.596754966
3900707	1	6.598455054
3901736	1	6.59903509
3965131	1	6.634770183
4016483	1	6.663716764
4016814	1	6.663903346
4017250	1	6.664149114
4018845	1	6.665048199
4019562	1	6.665452364
4019574	1	6.665459129
4019972	1	6.665683477
4023318	1	6.667569582
4023508	1	6.667676683
4023719	1	6.667795621
4024022	1	6.667966419
4038055	1	6.675876673
4038060	1	6.675879492
4039052	1	6.676438672
4040902	1	6.677481497
4041034	1	6.677555904
4041292	1	6.677701336
4041955	1	6.678075062
4044134	1	6.679303342
4044404	1	6.679455538
4044437	1	6.67947414
4044459	1	6.679486541
4044629	1	6.679582368
4044638	1	6.679587441
4044954	1	6.679765567
4045227	1	6.679919454
4045332	1	6.679978642
4045686	1	6.680178188
4045761	1	6.680220464
4047872	1	6.681410413
4048138	1	6.681560354
4051553	1	6.683485354
4051560	1	6.6834893
4051636	1	6.68353214
4051688	1	6.683561452
4051806	1	6.683627967
4051817	1	6.683634168
4051876	1	6.683667426
4051898	1	6.683679827
4052064	1	6.683773399
4052103	1	6.683795383
4052142	1	6.683817367
4052218	1	6.683860207
4052565	1	6.684055808
4052746	1	6.684157835
4052929	1	6.684260991
4052994	1	6.68429763
4053253	1	6.684443626
4053787	1	6.684744636
4054083	1	6.684911488
4054184	1	6.684968421
4054261	1	6.685011825
4054354	1	6.685064248
4054692	1	6.685254775
4054861	1	6.685350039
4055044	1	6.685453194
4055218	1	6.685551276
4055347	1	6.685623992
4055414	1	6.685661759
4055792	1	6.685874833
4055910	1	6.685941349
4056097	1	6.686046759
4056267	1	6.686142586
4056500	1	6.686273926
4056507	1	6.686277871
4056525	1	6.686288018
4056580	1	6.686319021
4056657	1	6.686362425
4056695	1	6.686383845
4057070	1	6.686595229
4057132	1	6.686630177
4057213	1	6.686675836
4057293	1	6.686720931
4057417	1	6.686790829
4057500	1	6.686837615
4057573	1	6.686878764
4058387	1	6.687337608
4058932	1	6.687644818
4059409	1	6.687913698
4059517	1	6.687974577
4059709	1	6.688082805
4060003	1	6.68824853
4060418	1	6.688482461
4060538	1	6.688550104
4060725	1	6.688655514
4065659	1	6.691436757
4065778	1	6.691503836
4065945	1	6.691597973
4066603	1	6.69196888
4067816	1	6.692652636
4068980	1	6.69330877
4084867	1	6.702264105
4096685	1	6.708925787
4096703	1	6.708935933
4115725	1	6.719658434
4132083	1	6.728879266
4137554	1	6.731963211
4145416	1	6.736394938
4147796	1	6.737736519
4154575	1	6.741557769
4156902	1	6.742869475
4157916	1	6.743441056
4158386	1	6.74370599
4159850	1	6.744531231
4168353	1	6.749324283
4183231	1	6.757710855
4187186	1	6.759940246
4210265	1	6.772949635
4214181	1	6.775157043
4220873	1	6.778929253
4222591	1	6.779897672
4224381	1	6.780906676
4226118	1	6.781885804
4240562	1	6.790027735
4240960	1	6.790252083
4241160	1	6.790364821
4241760	1	6.790703035
4241988	1	6.790831556
4243562	1	6.791718803
4245003	1	6.79253108
4246263	1	6.793241329
4247073	1	6.793697917
4250414	1	6.795581204
4251607	1	6.796253685
4252058	1	6.796507909
4254876	1	6.798096386
4266977	1	6.804917592
4269790	1	6.806503251
4269848	1	6.806535945
4272452	1	6.808003792
4273468	1	6.8085765
4274983	1	6.80943049
4284196	1	6.814623761
4287587	1	6.816535232
4287696	1	6.816596674
4292239	1	6.819157515
4304259	1	6.825933063
4305312	1	6.826526628
4305313	1	6.826527191
4306119	1	6.826981525
4306627	1	6.827267879
4306966	1	6.82745897
4354510	1	6.854259022
4354591	1	6.85430468
4354644	1	6.854334556
4355325	1	6.854718429
4355363	1	6.854739849
4356080	1	6.855144014
4356666	1	6.855474336
4356970	1	6.855645698
4358196	1	6.856336781
4358223	1	6.856352001
4358251	1	6.856367784
4358807	1	6.856681195
4358930	1	6.856750529
4358963	1	6.856769131
4359241	1	6.856925836
4359292	1	6.856954585
4419272	1	6.890764678
4441474	1	6.903279712
4441529	1	6.903310715
4442506	1	6.903861439
4442792	1	6.904022655
4443230	1	6.904269551
4443321	1	6.904320846
4443422	1	6.904377779
4444010	1	6.904709228
4444023	1	6.904716556
4444050	1	6.904731776
4444131	1	6.904777435
4444223	1	6.904829294
4444362	1	6.904907647
4444579	1	6.905029968
4445782	1	6.905708086
4445801	1	6.905718796
4445994	1	6.905827588
4446034	1	6.905850136
4446506	1	6.906116197
4446759	1	6.906258811
4446829	1	10.05667377
4449502	1	10.06006432
4449639	1	10.0602381
4449818	1	10.06046515
4449947	1	10.06062878
4450011	1	10.06070996
4450048	1	10.06075689
4450587	1	10.06144058
4450885	1	10.06181857
4450973	1	10.0619302
4451051	1	10.06202914
4451419	1	10.06249592
4451462	1	10.06255046
4451655	1	10.06279527
4451783	1	10.06295763
4452060	1	10.06330899
4452174	1	10.0634536
4452667	1	10.06407894
4452704	1	10.06412587
4452765	1	10.06420324
4452983	1	10.06447976
4453166	1	10.06471189
4453517	1	10.06515711
4463445	1	10.0777502
4469654	1	10.08562596
4469780	1	10.08578578
4497662	1	10.12115247
4510979	1	10.13804431
4511585	1	10.13881298
4511655	1	10.13890178
4511659	1	10.13890685
4512053	1	10.13940662
4512225	1	10.13962479
4512268	1	10.13967933
4512558	1	10.14004718
4512587	1	10.14008396
4512687	1	10.14021081
4512879	1	10.14045435
4512959	1	10.14055582
4512996	1	10.14060276
4513186	1	10.14084376
4513895	1	10.14174309
4514121	1	10.14202975
4514875	1	10.14298616
4515573	1	10.14387153
4517933	1	10.14686505
4518040	1	10.14700078
4518212	1	10.14721895
4518234	1	10.14724685
4519915	1	10.1493791
4519958	1	10.14943365
4520014	1	10.14950468
4520063	1	10.14956683
4526665	1	10.15794109
4530556	1	10.16287659
4544187	1	10.18016672
4544293	1	10.18030118
4544454	1	10.18050539
4544463	1	10.18051681
4545750	1	10.1821493
4545810	1	10.1822254
4546720	1	10.18337968
4547003	1	10.18373865
4547008	1	10.18374499
4547353	1	10.18418261
4547752	1	10.18468872
4547901	1	10.18487771
4547954	1	10.18494494
4547978	1	10.18497538
4548117	1	10.1851517
4548476	1	10.18560707
4548596	1	10.18575928
4548761	1	10.18596857
4549030	1	10.18630978
4549053	1	10.18633896
4549308	1	10.18666241
4549396	1	10.18677403
4549563	1	10.18698586
4549599	1	10.18703153
4550388	1	10.18803233
4551203	1	10.18906611
4552891	1	10.19120724
4553508	1	10.19198987
4553794	1	10.19235264
4554294	1	10.19298686
4554336	1	10.19304014
4554522	1	10.19327607
4554864	1	10.19370987
4554890	1	10.19374285
4555111	1	10.19402318
4555434	1	10.19443288
4555460	1	10.19446586
4555722	1	10.1947982
4556647	1	10.1959715
4556730	1	10.19607679
4556772	1	10.19613006
4557179	1	10.19664632
4560573	1	10.20095141
4595033	1	10.24466191
4597499	1	10.24778988
4598476	1	10.24902915
4598616	1	10.24920673
4598782	1	10.2494173
4599206	1	10.24995511
4599254	1	10.250016
4599269	1	10.25003503
4599294	1	10.25006674
4599331	1	10.25011367
4599524	1	10.25035848
4599718	1	10.25060456
4599907	1	10.25084429
4599926	1	10.25086839
4599988	1	10.25094704
4600127	1	10.25112335
4600768	1	10.25193642
4601383	1	10.25271651
4601464	1	10.25281926
4601470	1	10.25282687
4601677	1	10.25308943
4602061	1	10.25357652
4602287	1	10.25386318
4602348	1	10.25394056
4602400	1	10.25400652
4602427	1	10.25404077
4602443	1	10.25406106
4602467	1	10.2540915
4602579	1	10.25423357
4602729	1	10.25442383
4603486	1	10.25538404
4603539	1	10.25545127
4603715	1	10.25567452
4603763	1	10.2557354
4603814	1	10.25580009
4603919	1	10.25593328
4603988	1	10.2560208
4603997	1	10.25603222
4604074	1	10.25612989
4604362	1	10.2564952
4604449	1	10.25660555
4605064	1	10.25738565
4605214	1	10.25757591
4605365	1	10.25776745
4605530	1	10.25797674
4605820	1	10.25834459
4606102	1	10.25870229
4606169	1	10.25878727
4606445	1	10.25913736
4606509	1	10.25921854
4606691	1	10.2594494
4607000	1	10.25984135
4607136	1	10.26001386
4608718	1	10.26202053
4613999	1	10.26871917
4615964	1	10.27121166
4621471	1	10.27819697
4624705	1	10.28229911
4628458	1	10.28705957
4628655	1	10.28730945
4686675	1	10.36090444
4687438	1	10.36187226
4687508	1	10.36196105
4688516	1	10.36323964
4691179	1	10.3666175
4696398	1	10.3732375
4716516	1	10.39875601
4716798	1	10.39911371
4718948	1	10.40184086
4719581	1	10.40264378
4720854	1	10.40425851
4723708	1	10.40787864
4723822	1	10.40802324
4725031	1	10.40955679
4726091	1	10.41090134
4727301	1	10.41243615
4729702	1	10.41548168
4729706	1	10.41548676
4741570	1	10.43053555
4741870	1	10.43091608
4743268	1	10.43268936
4743729	1	10.43327411
4744014	1	10.43363562
4744081	1	10.43372061
4745242	1	10.43519327
4745895	1	10.43602156
4746011	1	10.4361687
4746044	1	10.43621056
4746988	1	10.43740797
4747203	1	10.43768068
4747261	1	10.43775425
4747531	1	10.43809673
4747716	1	10.43833139
4748566	1	10.43940957
4748836	1	10.43975205
4748854	1	10.43977488
4749184	1	10.44019346
4749237	1	10.44026069
4749609	1	10.44073255
4749665	1	10.44080358
4749797	1	10.44097102
4749963	1	10.44118158
4750066	1	10.44131223
4750755	1	10.44218618
4751315	1	10.44289651
4751814	1	10.44352946
4751864	1	10.44359289
4751964	1	10.44371973
4751973	1	10.44373115
4752039	1	10.44381486
4752192	1	10.44400894
4752295	1	10.44413959
4752328	1	10.44418144
4752370	1	10.44423472
4752424	1	10.44430321
4752462	1	10.44435141
4752866	1	10.44486387
4752890	1	10.44489431
4753039	1	10.44508331
4753073	1	10.44512643
4753671	1	10.44588496
4753862	1	10.44612723
4754526	1	10.44696948
4755760	1	10.44853474
4755996	1	10.44883409
4756069	1	10.44892668
4756135	1	10.4490104
4756161	1	10.44904338
4756498	1	10.44947085
4756888	1	10.44996554
4757646	1	10.45092702
4757998	1	10.45137351
4758466	1	10.45196714
4758797	1	10.45238699
4759156	1	10.45284236
4759326	1	10.453058
4760720	1	10.45482621
4761856	1	10.45626716
4762274	1	10.45679736
4764642	1	10.45980103
4764706	1	10.45988221
4764981	1	10.46023104
4765082	1	10.46035915
4765159	1	10.46045682
4765800	1	10.46126989
4765882	1	10.4613739
4765903	1	10.46140054
4766304	1	10.46190918
4766462	1	10.4621096
4766558	1	10.46223137
4766686	1	10.46239373
4766697	1	10.46240768
4766792	1	10.46252818
4766956	1	10.46273621
4767026	1	10.462825
4767044	1	10.46284783
4767090	1	10.46290618
4767449	1	10.46336155
4767920	1	10.46395899
4768042	1	10.46411374
4768257	1	10.46438645
4770508	1	10.46724171
4770640	1	10.46740915
4770880	1	10.46771357
4771560	1	10.46857611
4771774	1	10.46884756
4771823	1	10.46890971
4771918	1	10.46903022
4772023	1	10.4691634
4772258	1	10.46946149
4795684	1	10.499176
4795731	1	10.49923562
4796257	1	10.49990282
4796312	1	10.49997258
4797115	1	10.50099114
4799069	1	10.50346968
4803993	1	10.50971548
4804203	1	10.50998186
4804228	1	10.51001357
4805750	1	10.51194414
4805986	1	10.51224349
4862244	1	10.58360348
4915310	1	10.65091461
4932675	1	10.6729411
4977838	1	10.73022773
4979148	1	10.73188939
4980435	1	10.73352187
4981408	1	10.73475607
4982573	1	10.7362338
4982863	1	10.73660165
4983670	1	10.73762528
4986240	1	10.74088518
4986476	1	10.74118453
4986834	1	10.74163863
4987610	1	10.74262294
4987991	1	10.74310622
4990003	1	10.74565832
4990417	1	10.74618346
4993529	1	10.75013085
4993810	1	10.75048728
4994087	1	10.75083864
4994088	1	10.75083991
4994127	1	10.75088938
4994155	1	10.75092489
4994408	1	10.75124581
4994886	1	10.75185212
4995259	1	10.75232525
4995550	1	10.75269437
4995627	1	10.75279204
4995840	1	10.75306222
4996105	1	10.75339835
4996273	1	10.75361145
4996348	1	10.75370659
4996485	1	10.75388036
4996501	1	10.75390066
4997291	1	10.75490273
4997342	1	10.75496742
4997583	1	10.75527311
4997606	1	10.75530229
4997695	1	10.75541518
4997807	1	10.75555724
4997963	1	10.75575512
4997971	1	10.75576527
4997979	1	10.75577541
4998220	1	10.75608111
4998296	1	10.75617751
4998328	1	10.7562181
4998542	1	10.75648955
4998564	1	10.75651745
4998698	1	10.75668742
4999513	1	10.7577212
4999683	1	10.75793684
5000563	1	10.75905307
5000927	1	10.75951478
5001448	1	10.76017564
5001531	1	10.76028092
5001532	1	10.76028219
5001653	1	10.76043567
5001705	1	10.76050163
5001905	1	10.76075532
5002156	1	10.7610737
5002169	1	10.76109019
5002190	1	10.76111682
5002253	1	10.76119673
5002367	1	10.76134134
5002471	1	10.76147325
5002560	1	10.76158615
5002609	1	10.7616483
5002691	1	10.76175231
5002806	1	10.76189818
5002853	1	10.7619578
5002937	1	10.76206435
5002956	1	10.76208845
5003171	1	10.76236116
5003440	1	10.76270237
5003585	1	10.7628863
5003591	1	10.76289391
5003675	1	10.76300046
5003689	1	10.76301822
5003771	1	10.76312223
5004925	1	10.76458601
5005004	1	10.76468622
5005389	1	10.76517457
5005412	1	10.76520374
5005605	1	10.76544855
5005739	1	10.76561852
5005794	1	10.76568829
5005979	1	10.76592295
5005984	1	10.76592929
5007739	1	10.76815541
5007870	1	10.76832157
5008871	1	10.76959128
5008942	1	10.76968134
5009252	1	10.77007456
5009339	1	10.77018491
5009557	1	10.77046143
5009742	1	10.77069609
5009767	1	10.77072781
5009918	1	10.77091934
5009952	1	10.77096247
5009953	1	10.77096374
5009961	1	10.77097388
5010007	1	10.77103223
5010040	1	10.77107409
5010091	1	10.77113878
5010373	1	10.77149648
5010470	1	10.77161952
5011281	1	10.77264823
5011373	1	10.77276492
5012223	1	10.7738431
5012278	1	10.77391286
5012445	1	10.77412469
5012674	1	10.77441517
5012978	1	10.77480077
5013042	1	10.77488195
5013235	1	10.77512676
5013541	1	10.7755149
5013622	1	10.77561765
5013814	1	10.77586119
5013883	1	10.77594871
5013903	1	10.77597408
5013913	1	10.77598676
5013981	1	10.77607302
5014051	1	10.77616181
5014193	1	10.77634193
5014384	1	10.7765842
5022317	1	10.78664675
5023245	1	10.78782386
5023259	1	10.78784162
5025652	1	10.790877
5028093	1	10.79397327
5028226	1	10.79414197
5028296	1	10.79423076
5028365	1	10.79431828
5028431	1	10.794402
5028476	1	10.79445908
5028692	1	10.79473306
5029173	1	10.79534318
5039117	1	10.80795657
5045866	1	10.81651728
5046005	1	10.8166936
5046700	1	10.81757516
5046803	1	10.81770581
5047008	1	10.81796584
5047524	1	10.81862036
